question_id,mode,material_id,floor_number,difficulty,variant_number,indicator,cognitive_level,question_type,context_tag,question_text,option_a,option_b,option_c,option_d,correct_answer,correct_value,hint_1,hint_2,explanation,common_error_tag,remedial_material_id,is_active
M1F-F45-SD-V02,PRACTICE,M1F,45,SEDANG,2,I1/I2/I3,C3,PG,tabel_transaksi,"Transaksi berisi 2 botol @ Rp35.000, 1 tempat makan @ Rp45.000, 3 sendok @ Rp5.000. Total pembayaran adalah ....",Tidak dapat ditentukan,Rp140.000,Rp130.000,Rp120.000,C,Rp130.000,Hitung total setiap jenis barang.,"Jumlahkan semua subtotal, lalu terapkan voucher/diskon/ongkir jika ada.",Total awal = Rp130.000. Voucher = Rp0. Diskon total = 0%. Ongkir = Rp0. Total akhir = Rp130.000.,ERR_TABLE_TOTAL,R2,TRUE
M1F-F45-SD-V03,PRACTICE,M1F,45,SEDANG,3,I1/I2/I3,C3,PG,tabel_transaksi,"Transaksi berisi 4 snack @ Rp8.000, 2 minuman @ Rp12.000, 1 roti @ Rp15.000. Total pembayaran adalah ....",Rp61.000,Rp71.000,Tidak dapat ditentukan,Rp81.000,B,Rp71.000,Hitung total setiap jenis barang.,"Jumlahkan semua subtotal, lalu terapkan voucher/diskon/ongkir jika ada.",Total awal = Rp71.000. Voucher = Rp0. Diskon total = 0%. Ongkir = Rp0. Total akhir = Rp71.000.,ERR_TABLE_TOTAL,R2,TRUE
M1F-F45-SL-V01,PRACTICE,M1F,45,SULIT,1,I1/I2/I3,C4,PG,tabel_transaksi,"Transaksi berisi 2 kaos @ Rp75.000, 3 topi @ Rp40.000, 5 stiker @ Rp6.000, mendapat voucher Rp25.000. Total pembayaran adalah ....",Rp285.000,Rp265.000,Rp275.000,Rp300.000,C,Rp275.000,Hitung total setiap jenis barang.,"Jumlahkan semua subtotal, lalu terapkan voucher/diskon/ongkir jika ada.",Total awal = Rp300.000. Voucher = Rp25.000. Diskon total = 0%. Ongkir = Rp0. Total akhir = Rp275.000.,ERR_TABLE_TOTAL,R2,TRUE
M1F-F45-SL-V02,PRACTICE,M1F,45,SULIT,2,I1/I2/I3,C4,PG,tabel_transaksi,"Transaksi berisi 3 buku @ Rp18.000, 2 spidol @ Rp12.000, 1 tas kecil @ Rp85.000, dan ongkir Rp15.000. Total pembayaran adalah ....",Rp163.000,Rp168.000,Rp188.000,Rp178.000,D,Rp178.000,Hitung total setiap jenis barang.,"Jumlahkan semua subtotal, lalu terapkan voucher/diskon/ongkir jika ada.",Total awal = Rp163.000. Voucher = Rp0. Diskon total = 0%. Ongkir = Rp15.000. Total akhir = Rp178.000.,ERR_TABLE_TOTAL,R2,TRUE
M1F-F45-SL-V03,PRACTICE,M1F,45,SULIT,3,I1/I2/I3,C4,PG,tabel_transaksi,"Transaksi berisi 2 jaket @ Rp150.000, 3 kaos @ Rp60.000, 4 pin @ Rp5.000, mendapat diskon total 10%. Total pembayaran adalah ....",Rp440.000,Rp450.000,Rp500.000,Rp460.000,B,Rp450.000,Hitung total setiap jenis barang.,"Jumlahkan semua subtotal, lalu terapkan voucher/diskon/ongkir jika ada.",Total awal = Rp500.000. Voucher = Rp0. Diskon total = 10%. Ongkir = Rp0. Total akhir = Rp450.000.,ERR_TABLE_TOTAL,R2,TRUE
M1F-F46-MD-V01,PRACTICE,M1F,46,MUDAH,1,I1/I3/I4,C3,PG,tabel_transaksi_diskon,Tabel transaksi: buku 2 buah @ Rp20.000 diskon 10%. Total bayar adalah ....,Tidak dapat ditentukan,Rp56.000,Rp26.000,Rp36.000,D,Rp36.000,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp36.000. Voucher = Rp0. Ongkir = Rp0. Biaya layanan = Rp0. Total = Rp36.000.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F46-MD-V02,PRACTICE,M1F,46,MUDAH,2,I1/I3/I4,C3,PG,tabel_transaksi_diskon,Tabel transaksi: pulpen 5 buah @ Rp5.000 diskon 20%. Total bayar adalah ....,Rp40.000,Tidak dapat ditentukan,Rp10.000,Rp20.000,D,Rp20.000,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp20.000. Voucher = Rp0. Ongkir = Rp0. Biaya layanan = Rp0. Total = Rp20.000.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F46-MD-V03,PRACTICE,M1F,46,MUDAH,3,I1/I3/I4,C3,PG,tabel_transaksi_diskon,Tabel transaksi: tas 1 buah @ Rp120.000 diskon 25%. Total bayar adalah ....,Rp80.000,Rp110.000,Rp90.000,Tidak dapat ditentukan,C,Rp90.000,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp90.000. Voucher = Rp0. Ongkir = Rp0. Biaya layanan = Rp0. Total = Rp90.000.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F46-SD-V01,PRACTICE,M1F,46,SEDANG,1,I1/I3/I4,C4,PG,tabel_transaksi_diskon,"Tabel transaksi: buku 3 buah @ Rp12.000 diskon 10%, pulpen 5 buah @ Rp4.000 diskon 0%, flashdisk 1 buah @ Rp55.000 diskon 20%. Total bayar adalah ....",Rp116.400,Rp96.400,Tidak dapat ditentukan,Rp86.400,B,Rp96.400,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp96.400. Voucher = Rp0. Ongkir = Rp0. Biaya layanan = Rp0. Total = Rp96.400.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F46-SD-V02,PRACTICE,M1F,46,SEDANG,2,I1/I3/I4,C4,PG,tabel_transaksi_diskon,"Tabel transaksi: kaos 2 buah @ Rp80.000 diskon 25%, topi 1 buah @ Rp50.000 diskon 10%, stiker 4 buah @ Rp5.000 diskon 0%. Total bayar adalah ....",Rp185.000,Tidak dapat ditentukan,Rp205.000,Rp175.000,A,Rp185.000,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp185.000. Voucher = Rp0. Ongkir = Rp0. Biaya layanan = Rp0. Total = Rp185.000.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F46-SD-V03,PRACTICE,M1F,46,SEDANG,3,I1/I3/I4,C4,PG,tabel_transaksi_diskon,"Tabel transaksi: botol 2 buah @ Rp30.000 diskon 10%, snack 3 buah @ Rp8.000 diskon 0%, roti 1 buah @ Rp20.000 diskon 25%. Total bayar adalah ....",Rp83.000,Rp93.000,Rp113.000,Tidak dapat ditentukan,B,Rp93.000,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp93.000. Voucher = Rp0. Ongkir = Rp0. Biaya layanan = Rp0. Total = Rp93.000.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F46-SL-V01,PRACTICE,M1F,46,SULIT,1,I1/I3/I4,C4,PG,tabel_transaksi_diskon,"Tabel transaksi: sepatu 1 buah @ Rp300.000 diskon 20%, kaos 2 buah @ Rp75.000 diskon 10%, topi 3 buah @ Rp40.000 diskon 25%. Setelah itu dikenakan ongkir Rp20.000. Total bayar adalah ....",Rp475.000,Rp465.000,Rp505.000,Rp485.000,D,Rp485.000,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp465.000. Voucher = Rp0. Ongkir = Rp20.000. Biaya layanan = Rp0. Total = Rp485.000.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F46-SL-V02,PRACTICE,M1F,46,SULIT,2,I1/I3/I4,C4,PG,tabel_transaksi_diskon,"Tabel transaksi: jaket 1 buah @ Rp400.000 diskon 30%, tas 1 buah @ Rp250.000 diskon 20%, gantungan 5 buah @ Rp10.000 diskon 0%. Total belanja dikenakan biaya layanan 2%. Total bayar adalah ....",Rp560.600,Rp530.600,Rp540.600,Rp530.000,C,Rp540.600,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp530.000. Voucher = Rp0. Ongkir = Rp0. Biaya layanan = Rp10.600. Total = Rp540.600.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F46-SL-V03,PRACTICE,M1F,46,SULIT,3,I1/I3/I4,C4,PG,tabel_transaksi_diskon,"Tabel transaksi: buku 4 buah @ Rp25.000 diskon 15%, tas 1 buah @ Rp180.000 diskon 20%, pulpen 10 buah @ Rp4.000 diskon 5%. Setelah semua diskon, pembeli mendapat voucher Rp20.000. Total bayar adalah ....",Rp247.000,Rp267.000,Rp287.000,Rp237.000,A,Rp247.000,Hitung harga setelah diskon tiap jenis barang.,Jumlahkan subtotal lalu tambahkan/kurangi biaya tambahan sesuai soal.,Subtotal setelah diskon = Rp267.000. Voucher = Rp20.000. Ongkir = Rp0. Biaya layanan = Rp0. Total = Rp247.000.,ERR_TABLE_DISCOUNT,R1/R2,TRUE
M1F-F47-MD-V01,PRACTICE,M1F,47,MUDAH,1,I3/I4,C4,PG,harga_per_unit,Paket berisi 2 produk seharga Rp30.000. Harga per produk adalah ....,Rp15.000,Rp16.000,Rp14.000,Rp30.000,A,Rp15.000,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Harga per produk = Rp30.000 ÷ 2 = Rp15.000.,ERR_UNIT_PRICE,R3,TRUE
M1F-F47-MD-V02,PRACTICE,M1F,47,MUDAH,2,I3/I4,C4,PG,harga_per_unit,Paket berisi 4 produk seharga Rp36.000. Harga per produk adalah ....,Rp10.000,Rp36.000,Rp8.000,Rp9.000,D,Rp9.000,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Harga per produk = Rp36.000 ÷ 4 = Rp9.000.,ERR_UNIT_PRICE,R3,TRUE
M1F-F47-MD-V03,PRACTICE,M1F,47,MUDAH,3,I3/I4,C4,PG,harga_per_unit,Paket A berisi 3 produk seharga Rp45.000. Paket B berisi 2 produk seharga Rp32.000. Paket yang lebih hemat per produk adalah ....,Paket A lebih hemat Rp1.000 per unit,Paket B lebih hemat Rp1.000 per unit,Tidak dapat ditentukan,Keduanya sama,A,Paket A lebih hemat Rp1.000 per unit,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Paket A = Rp15.000 per produk. Paket B = Rp16.000 per produk. Paket A lebih hemat Rp1.000 per unit.,ERR_UNIT_PRICE,R3,TRUE
M1F-F47-SD-V01,PRACTICE,M1F,47,SEDANG,1,I3/I4,C4,PG,harga_per_unit,Paket A berisi 5 produk seharga Rp70.000. Paket B berisi 3 produk seharga Rp45.000. Paket yang lebih hemat per produk adalah ....,Paket A lebih hemat Rp1.000 per unit,Paket B lebih hemat Rp1.000 per unit,Tidak dapat ditentukan,Keduanya sama,A,Paket A lebih hemat Rp1.000 per unit,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Paket A = Rp14.000 per produk. Paket B = Rp15.000 per produk. Paket A lebih hemat Rp1.000 per unit.,ERR_UNIT_PRICE,R3,TRUE
M1F-F47-SD-V02,PRACTICE,M1F,47,SEDANG,2,I3/I4,C4,PG,harga_per_unit,Paket A berisi 6 produk seharga Rp48.000. Paket B berisi 10 produk seharga Rp75.000. Paket yang lebih hemat per produk adalah ....,Paket A lebih hemat Rp1.000 per unit,Paket B lebih hemat Rp500 per unit,Keduanya sama,Tidak dapat ditentukan,B,Paket B lebih hemat Rp500 per unit,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Paket A = Rp8.000 per produk. Paket B = Rp7.500 per produk. Paket B lebih hemat Rp500 per unit.,ERR_UNIT_PRICE,R3,TRUE
M1F-F47-SD-V03,PRACTICE,M1F,47,SEDANG,3,I3/I4,C4,PG,harga_per_unit,Paket A berisi 4 produk seharga Rp52.000. Paket B berisi 6 produk seharga Rp78.000. Paket yang lebih hemat per produk adalah ....,Tidak dapat ditentukan,Paket A lebih hemat Rp1.000 per unit,Keduanya sama,Semua pilihan salah,C,Keduanya sama,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Paket A = Rp13.000 per produk. Paket B = Rp13.000 per produk. Keduanya sama.,ERR_UNIT_PRICE,R3,TRUE
M1F-F47-SL-V01,PRACTICE,M1F,47,SULIT,1,I3/I4,C4,PG,harga_per_unit,Paket A berisi 8 produk seharga Rp112.000 diskon 10%. Paket B berisi 6 produk seharga Rp78.000. Paket yang lebih hemat per produk adalah ....,Paket B lebih hemat Rp400 per unit,Paket A lebih hemat Rp400 per unit,Tidak dapat ditentukan,Keduanya sama,B,Paket A lebih hemat Rp400 per unit,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Paket A = Rp12.600 per produk. Paket B = Rp13.000 per produk. Paket A lebih hemat Rp400 per unit.,ERR_UNIT_PRICE,R3,TRUE
M1F-F47-SL-V02,PRACTICE,M1F,47,SULIT,2,I3/I4,C4,PG,harga_per_unit,Paket A berisi 12 produk seharga Rp180.000 dengan ongkir Rp12.000. Paket B berisi 10 produk seharga Rp160.000. Paket yang lebih hemat per produk adalah ....,Tidak dapat ditentukan,Paket A lebih hemat Rp1.000 per unit,Keduanya sama,Semua pilihan salah,C,Keduanya sama,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Paket A = Rp16.000 per produk. Paket B = Rp16.000 per produk. Keduanya sama.,ERR_UNIT_PRICE,R3,TRUE
M1F-F47-SL-V03,PRACTICE,M1F,47,SULIT,3,I3/I4,C4,PG,harga_per_unit,Paket A berisi 5 produk seharga Rp125.000 diskon 20%. Paket B berisi 4 produk seharga Rp88.000. Paket yang lebih hemat per produk adalah ....,Paket B lebih hemat Rp2.000 per unit,Paket A lebih hemat Rp2.000 per unit,Keduanya sama,Tidak dapat ditentukan,B,Paket A lebih hemat Rp2.000 per unit,Harga per unit = total harga ÷ jumlah unit.,"Jika ada diskon/ongkir, gunakan total akhir terlebih dahulu.",Paket A = Rp20.000 per produk. Paket B = Rp22.000 per produk. Paket A lebih hemat Rp2.000 per unit.,ERR_UNIT_PRICE,R3,TRUE
M1F-F48-MD-V01,PRACTICE,M1F,48,MUDAH,1,I3/I4,C4,PG,opsi_pembayaran,Opsi A total bayar Rp180.000. Opsi B total bayar Rp175.000. Opsi yang lebih hemat adalah ....,Opsi A,Keduanya sama,Tidak dapat ditentukan,Opsi B lebih hemat Rp5.000,D,Opsi B lebih hemat Rp5.000,Pilihan hemat adalah total yang lebih kecil.,Bandingkan Rp180.000 dan Rp175.000.,Opsi B lebih hemat Rp5.000.,ERR_CONTEXT_INTERPRETATION,R2,TRUE
M1F-F48-MD-V02,PRACTICE,M1F,48,MUDAH,2,I3/I4,C4,PG,opsi_pembayaran,Opsi A total bayar Rp250.000. Opsi B total bayar Rp240.000. Selisih hemat Opsi B adalah ....,Rp20.000,Rp25.000,Rp10.000,Rp5.000,C,Rp10.000,Selisih = total lebih besar − total lebih kecil.,Hitung Rp250.000 − Rp240.000.,Selisih = Rp10.000.,ERR_CONTEXT_INTERPRETATION,R2,TRUE
M1F-F48-MD-V03,PRACTICE,M1F,48,MUDAH,3,I3/I4,C4,PG,opsi_pembayaran,Harga tunai barang Rp200.000. Jika dibeli cicilan totalnya Rp220.000. Pilihan yang lebih hemat adalah ....,Keduanya sama,Tunai lebih hemat Rp20.000,Tidak dapat ditentukan,Cicilan,B,Tunai lebih hemat Rp20.000,Bandingkan total pembayaran akhir.,Tunai Rp200.000 lebih kecil dari cicilan Rp220.000.,Tunai lebih hemat Rp20.000.,ERR_COMPARE_PAYMENT_OPTION,R2,TRUE
M1F-F48-SD-V01,PRACTICE,M1F,48,SEDANG,1,I3/I4,C4,PG,opsi_pembayaran,Opsi A: harga Rp500.000 diskon 10%. Opsi B memiliki total akhir Rp480.000. Pilihan yang lebih hemat adalah ....,Opsi A lebih hemat Rp30.000,Tidak dapat ditentukan,Opsi B lebih hemat Rp30.000,Keduanya sama,A,Opsi A lebih hemat Rp30.000,Hitung total akhir setiap opsi.,"Untuk mengambil keputusan, bandingkan total yang benar-benar dibayar.",Total A = Rp450.000. Total B = Rp480.000. Opsi A lebih hemat Rp30.000.,ERR_COMPARE_PAYMENT_OPTION,R1/R2,TRUE
M1F-F48-SD-V02,PRACTICE,M1F,48,SEDANG,2,I3/I4,C4,PG,opsi_pembayaran,Opsi A: harga Rp300.000 diskon 20% dan ongkir Rp15.000. Opsi B memiliki total akhir Rp250.000. Pilihan yang lebih hemat adalah ....,Opsi A lebih hemat Rp10.000,Keduanya sama,Opsi B lebih hemat Rp5.000,Tidak dapat ditentukan,C,Opsi B lebih hemat Rp5.000,Hitung total akhir setiap opsi.,"Untuk mengambil keputusan, bandingkan total yang benar-benar dibayar.",Total A = Rp255.000. Total B = Rp250.000. Opsi B lebih hemat Rp5.000.,ERR_COMPARE_PAYMENT_OPTION,R1/R2,TRUE
M1F-F48-SD-V03,PRACTICE,M1F,48,SEDANG,3,I3/I4,C4,PG,opsi_pembayaran,Opsi A: harga Rp400.000 diskon 25%. Opsi B memiliki total akhir Rp310.000. Pilihan yang lebih hemat adalah ....,Tidak dapat ditentukan,Opsi B lebih hemat Rp10.000,Opsi A lebih hemat Rp10.000,Keduanya sama,C,Opsi A lebih hemat Rp10.000,Hitung total akhir setiap opsi.,"Untuk mengambil keputusan, bandingkan total yang benar-benar dibayar.",Total A = Rp300.000. Total B = Rp310.000. Opsi A lebih hemat Rp10.000.,ERR_COMPARE_PAYMENT_OPTION,R1/R2,TRUE
M1F-F48-SL-V01,PRACTICE,M1F,48,SULIT,1,I3/I4,C4,PG,opsi_pembayaran,Opsi A: harga Rp2.000.000 diskon 10% serta biaya/admin 2% dari harga setelah diskon. Opsi B memiliki total akhir Rp2.180.000. Pilihan yang lebih hemat adalah ....,Opsi A lebih hemat Rp344.000,Keduanya sama,Tidak dapat ditentukan,Opsi B lebih hemat Rp344.000,A,Opsi A lebih hemat Rp344.000,Hitung total akhir setiap opsi.,"Untuk mengambil keputusan, bandingkan total yang benar-benar dibayar.",Total A = Rp1.836.000. Total B = Rp2.180.000. Opsi A lebih hemat Rp344.000.,ERR_COMPARE_PAYMENT_OPTION,R1/R2,TRUE
M1F-F48-SL-V02,PRACTICE,M1F,48,SULIT,2,I3/I4,C4,PG,opsi_pembayaran,Opsi A: harga Rp1.500.000 diskon 15% serta biaya/admin 2% dari harga setelah diskon. Opsi B memiliki total akhir Rp1.350.000. Pilihan yang lebih hemat adalah ....,Opsi B lebih hemat Rp49.500,Keduanya sama,Tidak dapat ditentukan,Opsi A lebih hemat Rp49.500,D,Opsi A lebih hemat Rp49.500,Hitung total akhir setiap opsi.,"Untuk mengambil keputusan, bandingkan total yang benar-benar dibayar.",Total A = Rp1.300.500. Total B = Rp1.350.000. Opsi A lebih hemat Rp49.500.,ERR_COMPARE_PAYMENT_OPTION,R1/R2,TRUE
M1F-F48-SL-V03,PRACTICE,M1F,48,SULIT,3,I3/I4,C4,PG,opsi_pembayaran,Opsi A: harga Rp800.000 diskon 20% dan ongkir Rp20.000. Opsi B memiliki total akhir Rp705.000. Pilihan yang lebih hemat adalah ....,Opsi B lebih hemat Rp45.000,Tidak dapat ditentukan,Keduanya sama,Opsi A lebih hemat Rp45.000,D,Opsi A lebih hemat Rp45.000,Hitung total akhir setiap opsi.,"Untuk mengambil keputusan, bandingkan total yang benar-benar dibayar.",Total A = Rp660.000. Total B = Rp705.000. Opsi A lebih hemat Rp45.000.,ERR_COMPARE_PAYMENT_OPTION,R1/R2,TRUE
M1F-F49-MD-V01,PRACTICE,M1F,49,MUDAH,1,I1/I3/I4,C4,PG,keputusan_anggaran,"Siswa memiliki uang Rp100.000. Ia membeli barang seharga Rp85.000, ongkir Rp10.000. Kesimpulan yang tepat adalah ....",Uang cukup dan sisa Rp5.000,Uang kurang dan sisa Rp5.000,Tidak dapat ditentukan,Uang tepat cukup,A,Uang cukup dan sisa Rp5.000,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp95.000. Uang tersedia = Rp100.000. Uang cukup dan sisa Rp5.000.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F49-MD-V02,PRACTICE,M1F,49,MUDAH,2,I1/I3/I4,C4,PG,keputusan_anggaran,Siswa memiliki uang Rp150.000. Ia membeli barang seharga Rp160.000 diskon 10%. Kesimpulan yang tepat adalah ....,Tidak dapat ditentukan,Uang tepat cukup,Uang cukup dan sisa Rp6.000,Uang kurang dan sisa Rp6.000,C,Uang cukup dan sisa Rp6.000,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp144.000. Uang tersedia = Rp150.000. Uang cukup dan sisa Rp6.000.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F49-MD-V03,PRACTICE,M1F,49,MUDAH,3,I1/I3/I4,C4,PG,keputusan_anggaran,"Siswa memiliki uang Rp200.000. Ia membeli barang seharga Rp180.000, ongkir Rp25.000. Kesimpulan yang tepat adalah ....",Tidak dapat ditentukan,Uang kurang Rp5.000,Uang tepat cukup,Uang cukup dan sisa Rp5.000,B,Uang kurang Rp5.000,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp205.000. Uang tersedia = Rp200.000. Uang kurang Rp5.000.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F49-SD-V01,PRACTICE,M1F,49,SEDANG,1,I1/I3/I4,C4,PG,keputusan_anggaran,"Siswa memiliki uang Rp250.000. Ia membeli barang seharga Rp300.000 diskon 20%, ongkir Rp15.000. Kesimpulan yang tepat adalah ....",Tidak dapat ditentukan,Uang kurang Rp5.000,Uang tepat cukup,Uang cukup dan sisa Rp5.000,B,Uang kurang Rp5.000,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp255.000. Uang tersedia = Rp250.000. Uang kurang Rp5.000.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F49-SD-V02,PRACTICE,M1F,49,SEDANG,2,I1/I3/I4,C4,PG,keputusan_anggaran,"Siswa memiliki uang Rp300.000. Ia membeli barang seharga Rp350.000 dengan voucher Rp60.000, dan biaya/PPN 5000%. Kesimpulan yang tepat adalah ....",Uang kurang Rp14.490.000,Uang tepat cukup,Tidak dapat ditentukan,Uang cukup dan sisa Rp5.000,A,Uang kurang Rp14.490.000,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp14.790.000. Uang tersedia = Rp300.000. Uang kurang Rp14.490.000.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F49-SD-V03,PRACTICE,M1F,49,SEDANG,3,I1/I3/I4,C4,PG,keputusan_anggaran,"Siswa memiliki uang Rp500.000. Ia membeli barang seharga Rp600.000 diskon 25%, ongkir Rp20.000, dan biaya/PPN 5000%. Kesimpulan yang tepat adalah ....",Uang kurang Rp22.470.000,Tidak dapat ditentukan,Uang cukup dan sisa Rp5.000,Uang tepat cukup,A,Uang kurang Rp22.470.000,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp22.970.000. Uang tersedia = Rp500.000. Uang kurang Rp22.470.000.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F49-SL-V01,PRACTICE,M1F,49,SULIT,1,I1/I3/I4,C4,PG,keputusan_anggaran,"Alya memiliki uang Rp400.000. Ia membeli barang A Rp250.000 diskon 20%, barang B Rp180.000 diskon 10%, dan ongkir Rp25.000. Kesimpulan yang tepat adalah ....",Uang cukup dan sisa Rp13.000,Uang kurang dan sisa Rp13.000,Uang tepat cukup,Tidak dapat ditentukan,A,Uang cukup dan sisa Rp13.000,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp387.000. Uang tersedia = Rp400.000. Uang cukup dan sisa Rp13.000.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F49-SL-V02,PRACTICE,M1F,49,SULIT,2,I1/I3/I4,C4,PG,keputusan_anggaran,"Siswa memiliki uang Rp750.000. Ia membeli barang seharga Rp900.000 diskon 20%, dan biaya/PPN 11%. Kesimpulan yang tepat adalah ....",Uang kurang Rp49.200,Uang cukup dan sisa Rp5.000,Uang tepat cukup,Tidak dapat ditentukan,A,Uang kurang Rp49.200,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp799.200. Uang tersedia = Rp750.000. Uang kurang Rp49.200.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F49-SL-V03,PRACTICE,M1F,49,SULIT,3,I1/I3/I4,C4,PG,keputusan_anggaran,"Siswa memiliki uang Rp1.000.000. Ia membeli barang seharga Rp900.000 diskon 15%, ongkir Rp25.000, dan biaya/PPN 2%. Kesimpulan yang tepat adalah ....",Uang cukup dan sisa Rp194.700,Tidak dapat ditentukan,Uang tepat cukup,Uang kurang dan sisa Rp194.700,A,Uang cukup dan sisa Rp194.700,Hitung total bayar lengkap terlebih dahulu.,Bandingkan total bayar dengan uang yang tersedia.,Total bayar = Rp805.300. Uang tersedia = Rp1.000.000. Uang cukup dan sisa Rp194.700.,ERR_BUDGET_DECISION,R1/R2,TRUE
M1F-F50-MD-V01,PRACTICE,M1F,50,MUDAH,1,I1/I2/I3,C3,PG,final_challenge_aritmetika_sosial,"Barang Rp200.000 mendapat diskon 20%, lalu ongkir Rp15.000. Total bayar adalah ....",Rp180.000,Rp160.000,Rp215.000,Rp175.000,D,Rp175.000,"Diskon mengurangi harga, ongkir menambah total.","Hitung 80% dari Rp200.000, lalu tambah Rp15.000.",Harga setelah diskon = Rp160.000. Total = Rp175.000.,ERR_FORGET_SHIPPING,R1/R2,TRUE
M1F-F50-MD-V02,PRACTICE,M1F,50,MUDAH,2,I2/I3/I4,C3,PG,final_challenge_aritmetika_sosial,Paket 5 barang seharga Rp75.000. Harga per barang adalah ....,Rp20.000,Rp25.000,Rp10.000,Rp15.000,D,Rp15.000,Harga per barang = total harga ÷ jumlah barang.,Hitung Rp75.000 ÷ 5.,Harga per barang = Rp15.000.,ERR_UNIT_PRICE,R3,TRUE
M1F-F50-MD-V03,PRACTICE,M1F,50,MUDAH,3,I3/I4,C3,PG,final_challenge_aritmetika_sosial,Opsi A total Rp120.000 dan Opsi B total Rp115.000. Opsi lebih hemat adalah ....,Tidak dapat ditentukan,Sama,Opsi B lebih hemat Rp5.000,Opsi A,C,Opsi B lebih hemat Rp5.000,Pilihan hemat adalah total lebih kecil.,Bandingkan Rp120.000 dan Rp115.000.,Opsi B lebih hemat Rp5.000.,ERR_CONTEXT_INTERPRETATION,R2,TRUE
